customer_id,company_size,industry,country,signup_date
15145,Medium,Media,Canada,2026-06-02
15146,Large,Media,UK,2022-09-24
15147,Medium,Finance,Singapore,2021-11-17
15148,Large,Media,India,2025-01-10
15149,Medium,Professional Services,USA,2024-11-01
15150,Small,Education,Germany,2021-07-22
15151,Small,Technology,India,2022-09-19
15152,Small,Finance,India,2026-02-12
15153,Enterprise,Education,India,2026-09-11
15154,Large,Education,Canada,2022-12-28
15155,Medium,Finance,USA,2023-08-12
15156,Small,Media,India,2025-12-27
15157,Small,Finance,USA,2021-03-11
15158,Large,Healthcare,UK,2023-12-31
15159,Medium,Education,India,2025-07-05
15160,Small,Finance,USA,2021-06-07
15161,Medium,Education,UK,2022-07-03
15162,Small,Media,Singapore,2026-01-14
15163,Small,Technology,Canada,2026-05-06
15164,Medium,Professional Services,Australia,2023-11-25
15165,Small,Retail,USA,2023-06-05
15166,Enterprise,Media,USA,2022-05-26
15167,Small,Retail,USA,2022-01-03
15168,Small,Manufacturing,Germany,2026-03-26
15169,Small,Finance,USA,2023-06-02
15170,Large,Finance,Germany,2025-12-03
15171,Medium,Media,Singapore,2024-07-17
15172,Medium,Education,India,2022-10-31
15173,Small,Media,India,2022-10-28
15174,Small,Manufacturing,India,2021-09-17
15175,Medium,Media,USA,2025-02-17
15176,Large,Finance,India,2021-11-09
15177,Large,Media,Germany,2026-01-19
15178,Small,Education,India,2025-03-14
15179,Medium,Finance,USA,2025-02-09
15180,Enterprise,Education,India,2022-11-05
15181,Medium,Media,Singapore,2024-11-24
15182,Large,Finance,Canada,2026-07-14
15183,Small,Healthcare,Singapore,2024-11-07
15184,Enterprise,Professional Services,Singapore,2024-02-22
15185,Large,Education,USA,2025-08-19
15186,Enterprise,Professional Services,India,2025-09-25
15187,Medium,Healthcare,India,2021-11-24
15188,Medium,Healthcare,India,2025-05-08
15189,Enterprise,Healthcare,Canada,2021-04-08
15190,Small,Healthcare,India,2022-10-21
15191,Small,Technology,India,2026-09-09
15192,Large,Professional Services,UK,2024-01-03
15193,Large,Media,Canada,2023-10-15
15194,Enterprise,Manufacturing,Canada,2023-07-12
15195,Small,Media,USA,2025-05-28
15196,Large,Media,Germany,2024-08-06
15197,Large,Professional Services,UK,2022-10-01
15198,Small,Media,India,2021-03-26
15199,Medium,Retail,Australia,2024-07-01
15200,Small,Technology,Singapore,2026-01-22
15201,Small,Media,India,2022-06-03
15202,Enterprise,Finance,USA,2024-08-23
15203,Medium,Media,USA,2021-07-03
15204,Large,Finance,India,2023-08-31
15205,Enterprise,Manufacturing,Germany,2021-08-15
15206,Medium,Retail,USA,2023-04-17
15207,Large,Retail,Australia,2024-06-28
15208,Medium,Retail,Canada,2021-06-19
15209,Large,Healthcare,UK,2022-07-20
15210,Small,Technology,India,2026-04-20
15211,Enterprise,Media,India,2023-04-07
15212,Small,Finance,India,2022-08-29
15213,Small,Technology,India,2021-12-16
15214,Large,Technology,USA,2021-04-09
15215,Medium,Technology,Germany,2025-11-05
15216,Medium,Retail,USA,2025-12-10
15217,Medium,Manufacturing,Australia,2023-11-27
15218,Large,Manufacturing,USA,2021-03-16
15219,Small,Retail,Australia,2022-02-06
15220,Small,Finance,Singapore,2021-07-07
15221,Small,Finance,India,2021-05-19
15222,Medium,Finance,Germany,2021-05-23
15223,Small,Media,Canada,2021-04-18
15224,Medium,Manufacturing,Germany,2021-08-09
15225,Medium,Media,Canada,2021-05-25
15226,Small,Manufacturing,USA,2022-05-25
15227,Medium,Technology,India,2021-01-05
15228,Large,Retail,India,2022-01-23
15229,Small,Healthcare,UK,2025-10-24
15230,Medium,Technology,Singapore,2026-03-11
15231,Medium,Education,Australia,2022-07-14
15232,Medium,Media,USA,2026-01-14
15233,Large,Manufacturing,Germany,2025-11-07
15234,Medium,Technology,Australia,2025-11-19
15235,Medium,Retail,USA,2021-12-31
15236,Small,Education,India,2022-02-21
15237,Medium,Professional Services,India,2025-06-24
15238,Medium,Media,Germany,2026-08-31
15239,Small,Technology,Germany,2022-06-01
15240,Medium,Retail,USA,2024-05-05
15241,Enterprise,Retail,USA,2022-10-23
15242,Medium,Manufacturing,Australia,2021-11-26
15243,Medium,Healthcare,Singapore,2022-01-13
15244,Enterprise,Technology,Australia,2021-06-09
15245,Large,Retail,UK,2022-10-20
15246,Medium,Media,India,2024-06-17
15247,Large,Finance,UK,2021-03-20
15248,Large,Retail,India,2022-11-24
15249,Medium,Healthcare,Germany,2026-07-31
15250,Medium,Retail,USA,2024-05-09
15251,Medium,Manufacturing,Germany,2023-08-09
15252,Enterprise,Professional Services,USA,2026-06-12
15253,Medium,Technology,Germany,2023-05-16
15254,Small,Manufacturing,USA,2022-01-26
15255,Large,Technology,USA,2026-02-25
15256,Medium,Education,UK,2024-11-09
15257,Small,Technology,India,2023-03-31
15258,Medium,Education,Singapore,2021-12-06
15259,Medium,Manufacturing,UK,2025-04-04
15260,Large,Finance,UK,2021-05-12
15261,Small,Media,Germany,2022-01-12
15262,Large,Healthcare,Germany,2022-10-02
15263,Medium,Finance,UK,2025-03-02
15264,Small,Media,Singapore,2022-03-17
15265,Enterprise,Education,India,2025-10-08
15266,Medium,Retail,India,2024-04-18
15267,Small,Retail,UK,2021-08-29
15268,Medium,Finance,USA,2025-12-15
15269,Large,Retail,USA,2021-01-23
15270,Small,Education,USA,2024-04-18
15271,Small,Manufacturing,USA,2026-03-03
15272,Small,Healthcare,Germany,2021-06-24
15273,Small,Professional Services,UK,2021-07-17
15274,Large,Technology,Singapore,2021-04-09
15275,Medium,Education,Australia,2023-01-15
15276,Small,Media,USA,2024-12-21
15277,Small,Professional Services,USA,2022-03-29
15278,Small,Education,USA,2025-11-17
15279,Enterprise,Technology,Germany,2022-05-14
15280,Small,Technology,India,2021-05-21
15281,Enterprise,Healthcare,India,2025-09-11
15282,Medium,Healthcare,Singapore,2022-11-07
15283,Small,Healthcare,Canada,2025-01-03
15284,Large,Retail,India,2023-07-07
15285,Medium,Media,India,2025-12-28
15286,Large,Media,Germany,2022-12-09
15287,Enterprise,Education,Germany,2025-09-27
15288,Small,Manufacturing,USA,2026-02-24
15289,Small,Technology,USA,2022-07-15
15290,Large,Education,Germany,2023-09-24
15291,Small,Professional Services,Australia,2021-02-28
15292,Small,Education,Germany,2024-04-05
15293,Small,Media,UK,2023-08-25
15294,Small,Healthcare,Singapore,2025-06-13
15295,Large,Healthcare,USA,2025-12-12
15296,Small,Education,India,2021-09-20
15297,Medium,Media,Canada,2024-12-25
15298,Medium,Media,UK,2021-12-20
15299,Medium,Media,Germany,2023-07-30
15300,Small,Healthcare,India,2021-02-16
15301,Large,Media,Germany,2023-01-23
15302,Small,Retail,USA,2024-08-25
15303,Large,Technology,Canada,2021-08-18
15304,Large,Professional Services,India,2026-04-09
15305,Medium,Media,UK,2023-01-27
15306,Medium,Education,Canada,2023-02-01
15307,Medium,Technology,USA,2024-01-06
15308,Medium,Retail,India,2021-08-26
15309,Large,Professional Services,UK,2021-03-19
15310,Large,Healthcare,Germany,2026-06-08
15311,Small,Finance,USA,2023-11-19
15312,Medium,Retail,USA,2024-03-04
15313,Enterprise,Finance,USA,2021-12-17
15314,Enterprise,Technology,Singapore,2023-07-02
15315,Medium,Education,USA,2021-12-16
15316,Medium,Professional Services,India,2024-07-28
15317,Small,Healthcare,Australia,2021-10-19
15318,Enterprise,Professional Services,Canada,2024-04-27
15319,Small,Retail,India,2022-04-13
15320,Medium,Healthcare,Singapore,2024-06-19
15321,Small,Finance,UK,2024-04-22
15322,Small,Finance,UK,2021-08-18
15323,Medium,Manufacturing,USA,2023-12-01
15324,Enterprise,Professional Services,Germany,2023-03-04
15325,Small,Media,India,2023-04-04
15326,Medium,Education,USA,2025-08-21
15327,Small,Media,India,2023-04-16
15328,Small,Finance,Australia,2026-08-20
15329,Medium,Education,UK,2021-03-28
15330,Medium,Manufacturing,UK,2024-09-24
15331,Small,Retail,India,2021-01-04
15332,Small,Manufacturing,Canada,2024-05-05
15333,Small,Education,Australia,2026-01-19
15334,Small,Finance,USA,2025-03-02
15335,Enterprise,Technology,Germany,2026-06-01
15336,Enterprise,Education,USA,2025-01-14
15337,Small,Healthcare,Australia,2024-02-05
15338,Medium,Media,India,2023-05-31
15339,Enterprise,Technology,UK,2024-11-02
15340,Small,Professional Services,Singapore,2026-05-30
15341,Large,Education,Singapore,2023-07-25
15342,Enterprise,Healthcare,USA,2026-02-22
15343,Small,Media,USA,2025-10-17
15344,Small,Professional Services,India,2021-01-02
15345,Enterprise,Manufacturing,Germany,2024-02-19
15346,Medium,Technology,UK,2025-06-27
15347,Small,Education,USA,2021-05-29
15348,Small,Retail,India,2021-06-01
15349,Medium,Manufacturing,Singapore,2026-04-24
15350,Medium,Healthcare,UK,2026-08-06
15351,Large,Retail,USA,2025-08-30
15352,Enterprise,Finance,USA,2026-01-26
15353,Small,Manufacturing,USA,2022-04-20
15354,Medium,Media,UK,2024-10-19
15355,Medium,Manufacturing,Singapore,2023-03-18
15356,Medium,Media,Germany,2023-12-31
15357,Small,Education,USA,2025-07-22
15358,Enterprise,Education,Germany,2026-09-12
15359,Large,Healthcare,USA,2024-03-26
15360,Medium,Manufacturing,USA,2024-09-15
15361,Medium,Education,Singapore,2025-09-27
15362,Small,Finance,USA,2026-06-20
15363,Medium,Media,USA,2025-04-12
15364,Medium,Professional Services,Singapore,2024-06-04
15365,Medium,Professional Services,India,2022-01-02
15366,Enterprise,Professional Services,Australia,2025-12-06
15367,Medium,Education,Singapore,2026-07-30
15368,Medium,Manufacturing,UK,2026-07-17
15369,Large,Professional Services,India,2022-06-22
15370,Small,Technology,USA,2025-04-04
15371,Medium,Retail,India,2026-08-26
15372,Small,Manufacturing,USA,2023-03-02
15373,Medium,Media,Australia,2024-05-11
15374,Large,Finance,USA,2026-05-03
15375,Medium,Manufacturing,USA,2025-08-29
15376,Large,Finance,UK,2023-12-19
15377,Medium,Manufacturing,UK,2023-10-06
15378,Small,Professional Services,Germany,2021-02-17
15379,Large,Retail,USA,2022-10-22
15380,Small,Retail,Germany,2024-12-06
15381,Small,Finance,UK,2021-04-24
15382,Medium,Manufacturing,USA,2022-03-14
15383,Small,Retail,USA,2021-06-11
15384,Small,Healthcare,USA,2022-05-19
15385,Medium,Manufacturing,Canada,2023-11-26
15386,Medium,Retail,India,2023-10-03
15387,Medium,Technology,Singapore,2025-07-29
15388,Enterprise,Technology,UK,2024-10-26
15389,Medium,Healthcare,Singapore,2025-02-18
15390,Large,Retail,India,2026-07-03
15391,Small,Technology,USA,2022-04-25
15392,Medium,Professional Services,India,2023-08-15
15393,Large,Manufacturing,USA,2021-06-08
15394,Medium,Education,Germany,2023-01-25
15395,Large,Retail,India,2026-01-11
15396,Medium,Media,USA,2021-07-23
15397,Small,Healthcare,India,2022-05-27
15398,Medium,Retail,USA,2026-06-11
15399,Medium,Finance,Germany,2021-04-26
15400,Large,Finance,Canada,2022-01-27
15401,Small,Technology,Australia,2024-05-23
15402,Enterprise,Media,USA,2025-03-15
15403,Enterprise,Finance,Singapore,2023-01-11
15404,Small,Healthcare,Canada,2021-02-06
15405,Small,Media,USA,2023-09-13
15406,Large,Technology,USA,2025-03-16
15407,Enterprise,Healthcare,Singapore,2022-01-04
15408,Medium,Manufacturing,UK,2026-05-12
15409,Small,Healthcare,Canada,2023-03-25
15410,Medium,Finance,USA,2025-10-03
15411,Medium,Manufacturing,India,2024-01-29
15412,Small,Finance,Australia,2024-01-04
15413,Large,Healthcare,UK,2024-10-23
15414,Small,Finance,UK,2025-07-06
15415,Small,Media,Canada,2026-07-25
15416,Medium,Finance,India,2025-08-06
15417,Medium,Finance,Australia,2021-03-16
15418,Small,Retail,Singapore,2025-12-19
15419,Medium,Manufacturing,Germany,2024-06-26
15420,Small,Media,USA,2026-06-03
15421,Small,Manufacturing,USA,2026-04-11
15422,Small,Professional Services,Germany,2026-06-09
15423,Enterprise,Manufacturing,UK,2025-04-26
15424,Medium,Professional Services,UK,2025-01-09
15425,Medium,Healthcare,Singapore,2023-09-07
15426,Medium,Professional Services,UK,2024-06-09
15427,Enterprise,Professional Services,UK,2025-06-30
15428,Small,Education,India,2021-10-27
15429,Medium,Healthcare,India,2022-03-02
15430,Large,Manufacturing,India,2022-02-05
15431,Medium,Technology,Singapore,2024-11-02
15432,Small,Finance,USA,2026-06-06
15433,Medium,Finance,USA,2026-04-26
15434,Small,Education,Germany,2024-07-04
15435,Medium,Technology,UK,2023-01-11
15436,Large,Retail,UK,2023-05-12
15437,Small,Professional Services,USA,2022-05-09
15438,Large,Media,Germany,2024-04-20
15439,Small,Healthcare,India,2021-03-31
15440,Large,Retail,India,2021-03-05
15441,Medium,Technology,India,2024-01-17
15442,Small,Education,USA,2023-11-23
15443,Small,Technology,USA,2024-01-01
15444,Enterprise,Education,Canada,2025-04-29
15445,Small,Retail,India,2022-05-29
15446,Small,Retail,Canada,2021-05-16
15447,Small,Media,India,2021-05-01
15448,Medium,Technology,India,2025-02-10
15449,Medium,Technology,UK,2023-04-04
15450,Small,Professional Services,Singapore,2024-01-23
15451,Small,Finance,Germany,2022-05-20
15452,Small,Education,Singapore,2026-08-17
15453,Small,Finance,Canada,2025-06-12
15454,Medium,Healthcare,Canada,2025-10-10
15455,Large,Healthcare,Canada,2023-03-14
15456,Small,Technology,Canada,2021-10-05
15457,Medium,Retail,India,2025-01-11
15458,Medium,Healthcare,UK,2023-04-07
15459,Enterprise,Healthcare,USA,2023-08-03
15460,Enterprise,Media,USA,2026-10-01
15461,Large,Finance,UK,2024-11-29
15462,Small,Media,India,2023-02-18
15463,Small,Finance,USA,2021-07-30
15464,Small,Professional Services,India,2023-06-09
15465,Small,Media,Singapore,2026-07-19
15466,Medium,Professional Services,India,2023-10-04
15467,Large,Healthcare,USA,2025-06-26
15468,Large,Technology,Germany,2023-04-25
15469,Large,Finance,USA,2023-10-13
15470,Medium,Healthcare,India,2022-02-02
15471,Medium,Retail,USA,2024-09-06
15472,Small,Finance,India,2022-10-01
15473,Small,Healthcare,India,2022-05-08
15474,Large,Professional Services,India,2025-06-18
15475,Small,Media,USA,2025-02-08
15476,Medium,Education,Germany,2025-01-25
15477,Small,Finance,UK,2022-03-24
15478,Medium,Education,UK,2024-01-31
15479,Large,Finance,India,2022-07-13
15480,Small,Finance,USA,2023-08-28
15481,Large,Media,Germany,2023-07-26
15482,Small,Professional Services,India,2024-05-12
15483,Medium,Manufacturing,Germany,2021-03-27
15484,Large,Manufacturing,USA,2024-09-09
15485,Medium,Education,Germany,2026-05-03
15486,Enterprise,Technology,USA,2023-05-27
15487,Small,Healthcare,USA,2021-07-25
15488,Medium,Technology,Australia,2026-04-16
15489,Medium,Technology,Australia,2024-12-23
15490,Enterprise,Manufacturing,India,2023-03-02
15491,Small,Healthcare,Singapore,2024-08-06
15492,Large,Manufacturing,India,2023-08-05
15493,Medium,Media,India,2026-06-17
15494,Small,Media,UK,2025-03-26
15495,Medium,Manufacturing,Australia,2022-07-11
15496,Small,Professional Services,Singapore,2021-01-30
15497,Medium,Manufacturing,USA,2025-01-11
15498,Large,Retail,India,2024-11-10
15499,Medium,Technology,UK,2022-06-13
15500,Medium,Professional Services,USA,2023-11-18
15501,Medium,Professional Services,USA,2021-05-06
15502,Small,Technology,USA,2023-03-24
15503,Small,Professional Services,India,2022-10-16
15504,Medium,Technology,USA,2021-05-18
15505,Small,Retail,USA,2024-09-22
15506,Small,Finance,Canada,2023-01-11
15507,Medium,Professional Services,Canada,2021-10-18
15508,Small,Education,India,2025-08-21
15509,Small,Education,India,2025-11-27
15510,Medium,Retail,USA,2022-07-03
15511,Small,Technology,India,2024-08-12
15512,Enterprise,Education,Canada,2024-01-04
15513,Large,Retail,Singapore,2024-10-27
15514,Large,Manufacturing,Canada,2025-03-25
15515,Small,Healthcare,UK,2024-02-04
15516,Large,Education,USA,2022-02-06
15517,Large,Media,USA,2025-11-16
15518,Large,Healthcare,Singapore,2023-02-26
15519,Small,Media,Singapore,2022-01-08
15520,Medium,Technology,USA,2021-12-04
15521,Large,Education,USA,2023-11-23
15522,Medium,Retail,Australia,2024-12-16
15523,Medium,Finance,India,2024-07-16
15524,Medium,Education,Australia,2026-05-23
15525,Medium,Education,Germany,2024-01-02
15526,Small,Education,India,2026-02-25
15527,Medium,Education,Singapore,2024-04-19
15528,Small,Media,Singapore,2026-04-05
15529,Medium,Retail,Singapore,2026-08-01
15530,Small,Retail,USA,2025-09-29
15531,Medium,Media,India,2026-01-05
15532,Small,Finance,UK,2021-02-01
15533,Medium,Retail,USA,2026-05-23
15534,Large,Retail,India,2021-01-15
15535,Small,Technology,USA,2021-04-17
15536,Small,Professional Services,Canada,2022-04-14
15537,Small,Technology,India,2021-07-21
15538,Large,Professional Services,USA,2026-03-27
15539,Medium,Healthcare,India,2025-11-30
15540,Medium,Finance,Australia,2024-11-09
15541,Small,Professional Services,Canada,2023-07-06
15542,Medium,Technology,India,2021-12-02
15543,Large,Finance,Singapore,2025-08-12
15544,Large,Finance,India,2021-03-06
15545,Medium,Education,UK,2022-07-07
15546,Small,Manufacturing,Australia,2021-08-12
15547,Small,Manufacturing,Australia,2026-07-09
15548,Small,Manufacturing,India,2024-08-14
15549,Small,Finance,Singapore,2022-09-05
15550,Small,Education,Singapore,2022-10-14
15551,Small,Healthcare,UK,2022-12-19
15552,Medium,Healthcare,USA,2024-10-19
15553,Enterprise,Manufacturing,India,2023-12-20
15554,Medium,Healthcare,UK,2022-10-30
15555,Large,Education,USA,2021-01-14
15556,Large,Manufacturing,Australia,2024-12-10
15557,Small,Professional Services,USA,2026-09-06
15558,Large,Professional Services,Canada,2023-12-10
15559,Small,Education,India,2023-02-10
15560,Medium,Media,India,2023-09-17
15561,Small,Healthcare,India,2022-06-22
15562,Enterprise,Manufacturing,India,2026-07-14
15563,Small,Professional Services,UK,2023-07-25
15564,Small,Education,Australia,2026-03-18
15565,Enterprise,Retail,UK,2025-10-02
15566,Small,Professional Services,UK,2024-11-15
15567,Medium,Retail,Canada,2024-08-05
15568,Large,Education,USA,2026-07-31
15569,Large,Education,USA,2021-09-15
15570,Enterprise,Technology,USA,2023-08-21
15571,Enterprise,Professional Services,Canada,2024-05-28
15572,Small,Technology,India,2022-06-17
15573,Large,Finance,India,2026-02-13
15574,Medium,Professional Services,UK,2024-10-15
15575,Medium,Manufacturing,Singapore,2025-07-12
15576,Small,Finance,UK,2021-04-23
15577,Medium,Finance,Australia,2024-07-23
15578,Enterprise,Healthcare,Canada,2021-11-25
15579,Enterprise,Retail,USA,2021-02-20
15580,Medium,Healthcare,Canada,2025-08-29
15581,Small,Manufacturing,Germany,2021-08-09
15582,Medium,Education,India,2024-06-07
15583,Large,Technology,USA,2021-08-10
15584,Large,Manufacturing,India,2023-08-01
15585,Medium,Education,USA,2023-12-14
15586,Small,Manufacturing,Germany,2025-07-13
15587,Medium,Education,USA,2026-05-13
15588,Medium,Professional Services,USA,2024-07-20
15589,Enterprise,Technology,Germany,2025-06-16
15590,Medium,Education,UK,2023-10-30
15591,Small,Finance,UK,2023-09-14
15592,Medium,Manufacturing,Germany,2021-08-15
15593,Small,Technology,USA,2026-06-11
15594,Enterprise,Education,Canada,2023-05-05
15595,Medium,Finance,India,2025-01-15
15596,Medium,Finance,India,2023-07-25
15597,Medium,Professional Services,USA,2023-08-16
15598,Medium,Retail,USA,2024-08-12
15599,Medium,Finance,Singapore,2025-05-13
15600,Large,Healthcare,Singapore,2021-08-30
15601,Small,Technology,Germany,2026-08-16
15602,Small,Technology,USA,2025-12-20
15603,Small,Media,Singapore,2024-07-20
15604,Medium,Technology,Canada,2025-07-06
15605,Small,Education,USA,2021-12-26
15606,Medium,Manufacturing,Canada,2024-03-10
15607,Large,Education,India,2025-03-14
15608,Large,Healthcare,India,2026-06-24
15609,Medium,Media,Germany,2022-05-18
15610,Medium,Manufacturing,Canada,2025-05-09
15611,Small,Professional Services,USA,2021-04-19
15612,Medium,Finance,UK,2023-01-13
15613,Large,Media,Singapore,2024-09-05
15614,Small,Education,Canada,2023-03-22
15615,Medium,Manufacturing,USA,2023-02-25
15616,Large,Finance,India,2021-08-16
15617,Large,Manufacturing,USA,2023-05-02
15618,Small,Finance,Singapore,2023-04-08
15619,Medium,Manufacturing,USA,2022-01-14
15620,Small,Education,USA,2025-05-26
15621,Small,Media,USA,2026-07-19
15622,Enterprise,Education,Germany,2024-02-03
15623,Large,Healthcare,UK,2026-06-10
15624,Large,Professional Services,Canada,2021-10-18
15625,Small,Professional Services,USA,2021-03-01
15626,Large,Retail,India,2024-08-28
15627,Medium,Technology,Singapore,2021-04-16
15628,Small,Education,Singapore,2023-06-19
15629,Medium,Education,Singapore,2024-12-23
15630,Small,Finance,Singapore,2023-10-04
15631,Large,Retail,Germany,2026-05-24
15632,Medium,Professional Services,Canada,2021-11-02
15633,Small,Education,Germany,2021-07-21
15634,Small,Manufacturing,UK,2023-11-13
15635,Small,Professional Services,India,2022-04-16
15636,Small,Retail,USA,2023-01-03
15637,Medium,Technology,Singapore,2022-01-11
15638,Large,Manufacturing,USA,2021-05-22
15639,Small,Finance,Germany,2025-09-18
15640,Small,Healthcare,India,2026-03-23
15641,Medium,Manufacturing,USA,2026-01-14
15642,Large,Media,USA,2021-12-14
15643,Small,Professional Services,India,2025-05-21
15644,Small,Media,India,2023-04-08
15645,Medium,Technology,India,2022-03-01
15646,Small,Manufacturing,Germany,2025-12-29
15647,Small,Retail,India,2024-12-30
15648,Large,Retail,USA,2021-11-18
15649,Medium,Technology,India,2025-11-03
15650,Medium,Professional Services,Canada,2021-06-29
15651,Large,Retail,Canada,2023-10-01
15652,Medium,Manufacturing,Canada,2025-09-09
15653,Small,Healthcare,USA,2021-01-29
15654,Medium,Manufacturing,India,2026-07-27
15655,Small,Healthcare,Australia,2023-01-08
15656,Small,Retail,Germany,2021-02-24
15657,Medium,Manufacturing,India,2024-12-04
15658,Large,Retail,USA,2026-08-27
15659,Enterprise,Professional Services,India,2021-03-29
15660,Medium,Healthcare,India,2023-12-18
15661,Small,Professional Services,Australia,2022-12-26
15662,Small,Retail,UK,2024-06-07
15663,Large,Education,India,2024-03-23
15664,Medium,Finance,USA,2024-07-20
15665,Medium,Manufacturing,Singapore,2023-12-06
15666,Large,Education,Germany,2023-06-14
15667,Large,Professional Services,Germany,2024-08-22
15668,Large,Media,USA,2023-10-19
15669,Small,Retail,Canada,2021-09-08
15670,Large,Retail,USA,2025-11-01
15671,Large,Finance,India,2024-03-15
15672,Small,Retail,USA,2023-12-11
15673,Medium,Finance,UK,2021-07-18
15674,Small,Manufacturing,USA,2025-01-04
15675,Enterprise,Healthcare,Germany,2023-12-19
15676,Small,Finance,India,2025-09-27
15677,Medium,Finance,USA,2024-01-29
15678,Small,Education,India,2022-06-10
15679,Large,Retail,USA,2025-01-28
15680,Small,Manufacturing,India,2021-09-22
15681,Small,Healthcare,USA,2026-07-23
15682,Medium,Technology,USA,2024-05-28
15683,Enterprise,Professional Services,USA,2022-01-31
15684,Small,Finance,UK,2025-01-20
15685,Small,Technology,USA,2021-04-18
15686,Large,Retail,UK,2022-09-28
15687,Medium,Professional Services,UK,2025-01-23
15688,Enterprise,Finance,USA,2023-07-22
15689,Small,Media,Germany,2026-04-24
15690,Medium,Media,UK,2024-03-31
15691,Small,Technology,USA,2021-02-05
15692,Small,Education,Singapore,2022-02-17
15693,Medium,Technology,Germany,2022-04-28
15694,Medium,Professional Services,Singapore,2022-08-26
15695,Large,Education,Canada,2023-12-18
15696,Small,Professional Services,USA,2024-03-09
15697,Medium,Healthcare,USA,2021-06-21
15698,Medium,Retail,Canada,2021-09-17
15699,Enterprise,Media,Singapore,2021-01-25
15700,Small,Manufacturing,Canada,2021-07-17
15701,Small,Technology,Germany,2022-02-27
15702,Medium,Finance,USA,2024-02-16
15703,Medium,Professional Services,USA,2026-08-16
15704,Small,Professional Services,Singapore,2024-01-26
15705,Enterprise,Retail,Australia,2021-03-13
15706,Small,Technology,Singapore,2022-03-08
15707,Large,Finance,Australia,2022-01-15
15708,Small,Finance,USA,2025-11-29
15709,Medium,Professional Services,UK,2023-03-19
15710,Enterprise,Manufacturing,Singapore,2021-02-25
15711,Small,Professional Services,UK,2024-02-01
15712,Enterprise,Manufacturing,USA,2021-01-21
15713,Medium,Professional Services,USA,2021-10-18
15714,Enterprise,Professional Services,UK,2026-06-18
15715,Medium,Finance,India,2023-04-15
15716,Small,Manufacturing,Australia,2021-07-07
15717,Small,Finance,India,2024-03-20
15718,Small,Technology,USA,2026-06-08
15719,Small,Professional Services,Germany,2021-08-02
15720,Small,Healthcare,USA,2026-03-30
15721,Small,Manufacturing,Germany,2025-02-10
15722,Medium,Education,USA,2022-08-16
15723,Large,Media,Singapore,2021-02-10
15724,Small,Education,India,2021-01-20
15725,Small,Education,India,2023-10-30
15726,Medium,Healthcare,Germany,2023-04-05
15727,Small,Finance,Australia,2025-07-18
15728,Small,Finance,India,2026-04-21
15729,Small,Media,Singapore,2026-08-28
15730,Enterprise,Media,UK,2023-01-18
15731,Large,Retail,Singapore,2023-08-26
15732,Medium,Media,UK,2021-09-09
15733,Medium,Education,USA,2021-12-06
15734,Medium,Education,USA,2025-12-10
15735,Medium,Finance,USA,2026-07-17
15736,Medium,Education,UK,2022-02-05
15737,Medium,Finance,USA,2021-12-03
15738,Small,Professional Services,India,2026-04-08
15739,Small,Professional Services,USA,2024-09-30
15740,Medium,Finance,India,2026-02-21
15741,Large,Manufacturing,Germany,2024-10-29
15742,Medium,Finance,UK,2026-04-04
15743,Large,Technology,Australia,2021-01-06
15744,Enterprise,Technology,Singapore,2024-12-08
15745,Small,Technology,Canada,2022-08-09
15746,Medium,Technology,Singapore,2025-03-02
15747,Medium,Healthcare,USA,2023-12-16
15748,Enterprise,Retail,India,2023-04-02
15749,Enterprise,Retail,USA,2021-08-26
15750,Medium,Finance,USA,2023-05-08
15751,Small,Professional Services,Germany,2026-09-27
15752,Large,Education,UK,2024-05-10
15753,Small,Technology,USA,2022-10-16
15754,Large,Retail,Australia,2024-09-01
15755,Enterprise,Retail,UK,2022-04-06
15756,Medium,Technology,India,2024-04-13
15757,Medium,Professional Services,UK,2023-11-29
15758,Medium,Healthcare,Singapore,2026-07-20
15759,Medium,Healthcare,Germany,2022-03-09
15760,Small,Media,UK,2025-05-28
15761,Large,Retail,USA,2023-12-18
15762,Enterprise,Media,India,2026-07-03
15763,Enterprise,Healthcare,USA,2025-12-14
15764,Small,Manufacturing,Australia,2024-03-03
15765,Large,Technology,USA,2022-10-17
15766,Large,Professional Services,India,2025-03-13
15767,Small,Retail,Singapore,2026-06-10
15768,Small,Technology,Germany,2021-06-05
15769,Small,Healthcare,Canada,2021-07-20
15770,Enterprise,Technology,India,2026-05-18
15771,Medium,Healthcare,India,2022-05-14
15772,Large,Professional Services,India,2024-11-26
15773,Small,Healthcare,UK,2024-05-19
15774,Large,Technology,India,2026-08-09
15775,Small,Professional Services,Germany,2025-01-16
15776,Medium,Healthcare,Singapore,2023-04-11
15777,Medium,Media,USA,2023-08-30
15778,Small,Manufacturing,USA,2024-08-30
15779,Large,Finance,Canada,2024-11-06
15780,Small,Technology,Singapore,2026-07-19
15781,Medium,Finance,Germany,2026-06-02
15782,Medium,Technology,India,2024-09-04
15783,Medium,Healthcare,India,2021-07-22
15784,Small,Healthcare,Australia,2026-01-19
15785,Small,Professional Services,Canada,2023-08-20
15786,Enterprise,Retail,India,2022-04-07
15787,Small,Manufacturing,UK,2026-02-17
15788,Large,Media,Australia,2025-04-28
15789,Enterprise,Retail,India,2021-07-20
15790,Small,Finance,Germany,2022-05-31
15791,Small,Healthcare,India,2025-11-11
15792,Medium,Retail,Australia,2024-05-14
15793,Enterprise,Healthcare,UK,2024-09-16
