status_id,customer_id,churn,churn_date,churn_reason
115280,15280,0,,Not Churned
115281,15281,0,,Not Churned
115282,15282,0,,Not Churned
115283,15283,0,,Not Churned
115284,15284,0,,Not Churned
115285,15285,0,,Not Churned
115286,15286,1,2023-06-16,Poor User Experience
115287,15287,0,,Not Churned
115288,15288,0,,Not Churned
115289,15289,1,2023-06-08,Business Closure
115290,15290,0,,Not Churned
115291,15291,0,,Not Churned
115292,15292,0,,Not Churned
115293,15293,0,,Not Churned
115294,15294,1,2029-12-13,Contract Expired
115295,15295,0,,Not Churned
115296,15296,0,,Not Churned
115297,15297,1,2028-03-27,Business Closure
115298,15298,1,2025-10-05,Competitor
115299,15299,1,2026-04-29,Contract Expired
115300,15300,0,,Not Churned
115301,15301,0,,Not Churned
115302,15302,0,,Not Churned
115303,15303,0,,Not Churned
115304,15304,0,,Not Churned
115305,15305,1,2026-09-04,Competitor
115306,15306,0,,Not Churned
115307,15307,0,,Not Churned
115308,15308,0,,Not Churned
115309,15309,0,,Not Churned
115310,15310,0,,Not Churned
115311,15311,1,2028-06-17,Competitor
115312,15312,0,,Not Churned
115313,15313,0,,Not Churned
115314,15314,0,,Not Churned
115315,15315,0,,Not Churned
115316,15316,0,,Not Churned
115317,15317,0,,Not Churned
115318,15318,1,2028-04-27,Business Closure
115319,15319,1,2024-01-12,High Price
115320,15320,0,,Not Churned
115321,15321,0,,Not Churned
115322,15322,0,,Not Churned
115323,15323,1,2026-06-08,Competitor
115324,15324,1,2026-12-29,Poor User Experience
115325,15325,0,,Not Churned
115326,15326,0,,Not Churned
115327,15327,0,,Not Churned
115328,15328,1,2027-02-14,Contract Expired
115329,15329,0,,Not Churned
115330,15330,0,,Not Churned
115331,15331,0,,Not Churned
115332,15332,0,,Not Churned
115333,15333,0,,Not Churned
115334,15334,0,,Not Churned
115335,15335,1,2030-02-28,Missing Features
115336,15336,0,,Not Churned
115337,15337,1,2026-07-31,Poor User Experience
115338,15338,0,,Not Churned
115339,15339,1,2026-04-16,Business Closure
115340,15340,0,,Not Churned
115341,15341,1,2027-06-20,Contract Expired
115342,15342,0,,Not Churned
115343,15343,1,2029-08-29,Competitor
115344,15344,0,,Not Churned
115345,15345,0,,Not Churned
115346,15346,0,,Not Churned
115347,15347,0,,Not Churned
115348,15348,0,,Not Churned
115349,15349,1,2027-04-17,Poor User Experience
115350,15350,1,2027-04-13,Business Closure
115351,15351,1,2028-07-21,Poor User Experience
115352,15352,0,,Not Churned
115353,15353,0,,Not Churned
115354,15354,0,,Not Churned
115355,15355,0,,Not Churned
115356,15356,0,,Not Churned
115357,15357,0,,Not Churned
115358,15358,0,,Not Churned
115359,15359,1,2028-10-10,Competitor
115360,15360,0,,Not Churned
115361,15361,0,,Not Churned
115362,15362,0,,Not Churned
115363,15363,0,,Not Churned
115364,15364,0,,Not Churned
115365,15365,0,,Not Churned
115366,15366,0,,Not Churned
115367,15367,0,,Not Churned
115368,15368,0,,Not Churned
115369,15369,0,,Not Churned
115370,15370,0,,Not Churned
115371,15371,0,,Not Churned
115372,15372,0,,Not Churned
115373,15373,1,2024-10-25,Contract Expired
115374,15374,0,,Not Churned
115375,15375,0,,Not Churned
115376,15376,1,2028-06-01,Competitor
115377,15377,0,,Not Churned
115378,15378,0,,Not Churned
115379,15379,1,2027-03-08,Business Closure
115380,15380,1,2026-09-10,Poor User Experience
115381,15381,0,,Not Churned
115382,15382,0,,Not Churned
115383,15383,0,,Not Churned
115384,15384,0,,Not Churned
115385,15385,0,,Not Churned
115386,15386,0,,Not Churned
115387,15387,1,2026-09-04,Poor User Experience
115388,15388,1,2028-11-04,Business Closure
115389,15389,1,2028-09-10,Poor User Experience
115390,15390,0,,Not Churned
115391,15391,0,,Not Churned
115392,15392,0,,Not Churned
115393,15393,0,,Not Churned
115394,15394,0,,Not Churned
115395,15395,0,,Not Churned
115396,15396,0,,Not Churned
115397,15397,1,2022-11-07,Competitor
115398,15398,0,,Not Churned
115399,15399,1,2024-12-02,Poor User Experience
115400,15400,1,2023-04-22,High Price
115401,15401,0,,Not Churned
115402,15402,0,,Not Churned
115403,15403,0,,Not Churned
115404,15404,0,,Not Churned
115405,15405,1,2025-12-18,Contract Expired
115406,15406,1,2028-05-21,Competitor
115407,15407,0,,Not Churned
115408,15408,0,,Not Churned
115409,15409,0,,Not Churned
115410,15410,0,,Not Churned
115411,15411,0,,Not Churned
115412,15412,0,,Not Churned
115413,15413,1,2025-07-23,Competitor
115414,15414,1,2028-06-01,Poor User Experience
115415,15415,1,2028-01-28,Business Closure
115416,15416,0,,Not Churned
115417,15417,0,,Not Churned
115418,15418,0,,Not Churned
115419,15419,1,2025-02-07,Competitor
115420,15420,1,2027-03-13,Contract Expired
115421,15421,0,,Not Churned
115422,15422,0,,Not Churned
115423,15423,0,,Not Churned
115424,15424,0,,Not Churned
115425,15425,0,,Not Churned
115426,15426,0,,Not Churned
115427,15427,1,2026-09-07,Contract Expired
115428,15428,1,2023-03-08,Poor User Experience
115429,15429,1,2025-02-14,Low Product Usage
115430,15430,0,,Not Churned
115431,15431,0,,Not Churned
115432,15432,0,,Not Churned
115433,15433,0,,Not Churned
115434,15434,0,,Not Churned
115435,15435,1,2027-06-14,Poor User Experience
115436,15436,0,,Not Churned
115437,15437,0,,Not Churned
115438,15438,0,,Not Churned
115439,15439,0,,Not Churned
115440,15440,0,,Not Churned
115441,15441,0,,Not Churned
115442,15442,0,,Not Churned
115443,15443,1,2027-12-22,Poor User Experience
115444,15444,1,2028-12-10,Poor User Experience
115445,15445,0,,Not Churned
115446,15446,0,,Not Churned
115447,15447,1,2023-07-14,Contract Expired
115448,15448,0,,Not Churned
115449,15449,1,2023-09-30,Competitor
115450,15450,0,,Not Churned
115451,15451,1,2026-01-26,Poor User Experience
115452,15452,0,,Not Churned
115453,15453,0,,Not Churned
115454,15454,0,,Not Churned
115455,15455,0,,Not Churned
115456,15456,0,,Not Churned
115457,15457,0,,Not Churned
115458,15458,1,2024-10-12,Poor User Experience
115459,15459,1,2026-06-13,Business Closure
115460,15460,0,,Not Churned
115461,15461,0,,Not Churned
115462,15462,0,,Not Churned
115463,15463,0,,Not Churned
115464,15464,0,,Not Churned
115465,15465,0,,Not Churned
115466,15466,0,,Not Churned
115467,15467,0,,Not Churned
115468,15468,0,,Not Churned
115469,15469,0,,Not Churned
115470,15470,0,,Not Churned
115471,15471,0,,Not Churned
115472,15472,0,,Not Churned
115473,15473,1,2025-02-08,Poor User Experience
115474,15474,0,,Not Churned
115475,15475,1,2029-03-04,Poor Support
115476,15476,0,,Not Churned
115477,15477,0,,Not Churned
115478,15478,1,2027-07-01,Low Product Usage
115479,15479,0,,Not Churned
115480,15480,0,,Not Churned
115481,15481,0,,Not Churned
115482,15482,0,,Not Churned
115483,15483,0,,Not Churned
115484,15484,1,2026-04-17,Contract Expired
115485,15485,0,,Not Churned
115486,15486,1,2027-11-09,Contract Expired
115487,15487,1,2022-10-15,Poor Support
115488,15488,1,2030-12-02,Poor User Experience
115489,15489,1,2027-06-07,Contract Expired
115490,15490,0,,Not Churned
115491,15491,0,,Not Churned
115492,15492,1,2025-12-27,Competitor
115493,15493,0,,Not Churned
115494,15494,0,,Not Churned
115495,15495,0,,Not Churned
115496,15496,0,,Not Churned
115497,15497,0,,Not Churned
115498,15498,1,2025-11-09,High Price
115499,15499,0,,Not Churned
115500,15500,1,2025-09-27,Poor User Experience
115501,15501,0,,Not Churned
115502,15502,0,,Not Churned
115503,15503,0,,Not Churned
115504,15504,0,,Not Churned
115505,15505,0,,Not Churned
115506,15506,0,,Not Churned
115507,15507,0,,Not Churned
115508,15508,0,,Not Churned
115509,15509,0,,Not Churned
115510,15510,0,,Not Churned
115511,15511,1,2029-02-15,Contract Expired
115512,15512,0,,Not Churned
115513,15513,1,2025-11-09,Business Closure
115514,15514,0,,Not Churned
115515,15515,1,2026-07-14,Competitor
115516,15516,0,,Not Churned
115517,15517,0,,Not Churned
115518,15518,1,2027-02-21,Poor User Experience
115519,15519,0,,Not Churned
115520,15520,0,,Not Churned
115521,15521,0,,Not Churned
115522,15522,0,,Not Churned
115523,15523,1,2028-05-11,Poor User Experience
115524,15524,1,2028-11-26,Business Closure
115525,15525,1,2024-12-28,Competitor
115526,15526,0,,Not Churned
115527,15527,1,2027-03-24,Business Closure
115528,15528,0,,Not Churned
115529,15529,1,2030-04-09,Poor User Experience
115530,15530,1,2030-05-11,Contract Expired
115531,15531,0,,Not Churned
115532,15532,0,,Not Churned
115533,15533,0,,Not Churned
115534,15534,0,,Not Churned
115535,15535,1,2023-05-23,Contract Expired
115536,15536,0,,Not Churned
115537,15537,1,2023-12-17,Competitor
115538,15538,0,,Not Churned
115539,15539,1,2026-03-27,Competitor
115540,15540,0,,Not Churned
115541,15541,0,,Not Churned
115542,15542,1,2023-02-11,Poor Support
115543,15543,0,,Not Churned
115544,15544,0,,Not Churned
115545,15545,0,,Not Churned
115546,15546,0,,Not Churned
115547,15547,0,,Not Churned
115548,15548,0,,Not Churned
115549,15549,0,,Not Churned
115550,15550,1,2026-04-28,Missing Features
115551,15551,1,2026-12-23,Business Closure
115552,15552,0,,Not Churned
115553,15553,1,2025-12-02,Competitor
115554,15554,0,,Not Churned
115555,15555,0,,Not Churned
115556,15556,0,,Not Churned
115557,15557,0,,Not Churned
115558,15558,1,2025-02-21,Poor User Experience
115559,15559,0,,Not Churned
115560,15560,1,2027-02-08,Business Closure
115561,15561,1,2023-01-31,Contract Expired
115562,15562,1,2030-12-05,Poor User Experience
115563,15563,0,,Not Churned
115564,15564,1,2029-02-11,Poor User Experience
115565,15565,0,,Not Churned
115566,15566,0,,Not Churned
115567,15567,0,,Not Churned
115568,15568,0,,Not Churned
115569,15569,1,2022-04-17,Business Closure
115570,15570,0,,Not Churned
115571,15571,0,,Not Churned
115572,15572,0,,Not Churned
115573,15573,0,,Not Churned
115574,15574,1,2025-05-05,Competitor
115575,15575,1,2029-03-11,Contract Expired
115576,15576,0,,Not Churned
115577,15577,0,,Not Churned
115578,15578,0,,Not Churned
115579,15579,0,,Not Churned
115580,15580,0,,Not Churned
115581,15581,0,,Not Churned
115582,15582,0,,Not Churned
115583,15583,0,,Not Churned
115584,15584,0,,Not Churned
115585,15585,0,,Not Churned
115586,15586,1,2025-11-13,Contract Expired
115587,15587,0,,Not Churned
115588,15588,0,,Not Churned
115589,15589,0,,Not Churned
115590,15590,0,,Not Churned
115591,15591,1,2027-10-08,Competitor
115592,15592,0,,Not Churned
115593,15593,0,,Not Churned
115594,15594,0,,Not Churned
115595,15595,0,,Not Churned
115596,15596,0,,Not Churned
115597,15597,1,2026-03-21,Poor User Experience
115598,15598,0,,Not Churned
115599,15599,0,,Not Churned
115600,15600,0,,Not Churned
115601,15601,0,,Not Churned
115602,15602,0,,Not Churned
115603,15603,1,2026-11-18,Business Closure
115604,15604,0,,Not Churned
115605,15605,1,2025-12-14,Business Closure
115606,15606,0,,Not Churned
115607,15607,0,,Not Churned
115608,15608,0,,Not Churned
115609,15609,1,2024-09-01,Poor User Experience
115610,15610,0,,Not Churned
115611,15611,1,2022-10-08,Competitor
115612,15612,0,,Not Churned
115613,15613,1,2026-05-25,Competitor
115614,15614,0,,Not Churned
115615,15615,0,,Not Churned
115616,15616,0,,Not Churned
115617,15617,0,,Not Churned
115618,15618,0,,Not Churned
115619,15619,1,2023-03-02,Contract Expired
115620,15620,1,2029-07-28,Competitor
115621,15621,0,,Not Churned
115622,15622,0,,Not Churned
115623,15623,0,,Not Churned
115624,15624,0,,Not Churned
115625,15625,0,,Not Churned
115626,15626,0,,Not Churned
115627,15627,1,2022-10-19,High Price
115628,15628,0,,Not Churned
115629,15629,0,,Not Churned
115630,15630,1,2026-03-15,Business Closure
115631,15631,0,,Not Churned
115632,15632,0,,Not Churned
115633,15633,0,,Not Churned
115634,15634,0,,Not Churned
115635,15635,0,,Not Churned
115636,15636,0,,Not Churned
115637,15637,0,,Not Churned
115638,15638,0,,Not Churned
115639,15639,0,,Not Churned
115640,15640,0,,Not Churned
115641,15641,1,2029-02-09,Low Product Usage
115642,15642,0,,Not Churned
115643,15643,0,,Not Churned
115644,15644,0,,Not Churned
115645,15645,1,2025-05-05,Business Closure
115646,15646,0,,Not Churned
115647,15647,0,,Not Churned
115648,15648,0,,Not Churned
115649,15649,0,,Not Churned
115650,15650,0,,Not Churned
115651,15651,0,,Not Churned
115652,15652,0,,Not Churned
115653,15653,0,,Not Churned
115654,15654,0,,Not Churned
115655,15655,0,,Not Churned
115656,15656,0,,Not Churned
115657,15657,0,,Not Churned
115658,15658,0,,Not Churned
115659,15659,1,2025-07-08,Business Closure
115660,15660,0,,Not Churned
115661,15661,0,,Not Churned
115662,15662,0,,Not Churned
115663,15663,0,,Not Churned
115664,15664,1,2026-10-25,Poor Support
115665,15665,1,2027-02-07,Low Product Usage
115666,15666,0,,Not Churned
115667,15667,0,,Not Churned
115668,15668,0,,Not Churned
115669,15669,0,,Not Churned
115670,15670,0,,Not Churned
115671,15671,0,,Not Churned
115672,15672,0,,Not Churned
115673,15673,0,,Not Churned
115674,15674,1,2029-04-29,Business Closure
115675,15675,1,2025-08-09,Poor Support
115676,15676,0,,Not Churned
115677,15677,1,2027-11-10,Contract Expired
115678,15678,0,,Not Churned
115679,15679,1,2027-11-07,Competitor
115680,15680,0,,Not Churned
115681,15681,0,,Not Churned
115682,15682,0,,Not Churned
115683,15683,0,,Not Churned
115684,15684,1,2025-11-21,Competitor
115685,15685,0,,Not Churned
115686,15686,0,,Not Churned
115687,15687,0,,Not Churned
115688,15688,1,2027-02-12,Business Closure
115689,15689,1,2027-01-15,Business Closure
115690,15690,0,,Not Churned
115691,15691,0,,Not Churned
115692,15692,0,,Not Churned
115693,15693,1,2026-12-18,Business Closure
115694,15694,1,2026-05-04,Contract Expired
115695,15695,1,2028-06-30,Business Closure
115696,15696,0,,Not Churned
115697,15697,0,,Not Churned
115698,15698,0,,Not Churned
115699,15699,0,,Not Churned
115700,15700,0,,Not Churned
115701,15701,0,,Not Churned
115702,15702,0,,Not Churned
115703,15703,0,,Not Churned
115704,15704,0,,Not Churned
115705,15705,0,,Not Churned
115706,15706,0,,Not Churned
115707,15707,1,2025-06-27,Competitor
115708,15708,0,,Not Churned
115709,15709,0,,Not Churned
115710,15710,1,2025-06-29,Business Closure
115711,15711,0,,Not Churned
115712,15712,0,,Not Churned
115713,15713,1,2025-09-06,High Price
115714,15714,0,,Not Churned
115715,15715,0,,Not Churned
115716,15716,0,,Not Churned
115717,15717,1,2025-12-18,Business Closure
115718,15718,0,,Not Churned
115719,15719,0,,Not Churned
115720,15720,1,2030-11-15,Contract Expired
115721,15721,0,,Not Churned
115722,15722,0,,Not Churned
115723,15723,0,,Not Churned
115724,15724,0,,Not Churned
115725,15725,1,2027-05-30,Contract Expired
115726,15726,0,,Not Churned
115727,15727,0,,Not Churned
115728,15728,0,,Not Churned
115729,15729,1,2031-02-26,Poor User Experience
115730,15730,0,,Not Churned
115731,15731,0,,Not Churned
115732,15732,0,,Not Churned
115733,15733,0,,Not Churned
115734,15734,0,,Not Churned
115735,15735,1,2029-04-10,Contract Expired
115736,15736,0,,Not Churned
115737,15737,1,2022-04-25,Contract Expired
115738,15738,0,,Not Churned
115739,15739,0,,Not Churned
115740,15740,0,,Not Churned
115741,15741,0,,Not Churned
115742,15742,1,2027-01-07,Poor User Experience
115743,15743,0,,Not Churned
115744,15744,1,2026-08-24,Competitor
115745,15745,0,,Not Churned
115746,15746,0,,Not Churned
115747,15747,0,,Not Churned
115748,15748,0,,Not Churned
115749,15749,1,2023-12-21,Business Closure
115750,15750,1,2024-03-02,Contract Expired
115751,15751,0,,Not Churned
115752,15752,0,,Not Churned
115753,15753,0,,Not Churned
115754,15754,1,2028-10-31,Poor User Experience
115755,15755,0,,Not Churned
115756,15756,0,,Not Churned
115757,15757,0,,Not Churned
115758,15758,0,,Not Churned
115759,15759,1,2022-07-02,Contract Expired
115760,15760,0,,Not Churned
115761,15761,0,,Not Churned
115762,15762,0,,Not Churned
115763,15763,0,,Not Churned
115764,15764,0,,Not Churned
115765,15765,0,,Not Churned
115766,15766,1,2026-07-06,Poor Support
115767,15767,0,,Not Churned
115768,15768,0,,Not Churned
115769,15769,0,,Not Churned
115770,15770,0,,Not Churned
115771,15771,0,,Not Churned
115772,15772,0,,Not Churned
115773,15773,1,2028-07-01,Poor User Experience
115774,15774,0,,Not Churned
115775,15775,0,,Not Churned
115776,15776,1,2025-06-21,Competitor
115777,15777,0,,Not Churned
115778,15778,0,,Not Churned
115779,15779,0,,Not Churned
115780,15780,1,2028-10-18,Competitor
115781,15781,0,,Not Churned
115782,15782,0,,Not Churned
115783,15783,0,,Not Churned
115784,15784,0,,Not Churned
115785,15785,1,2025-11-14,High Price
115786,15786,0,,Not Churned
115787,15787,1,2029-09-01,Competitor
115788,15788,1,2028-11-22,Contract Expired
115789,15789,0,,Not Churned
115790,15790,0,,Not Churned
115791,15791,0,,Not Churned
115792,15792,0,,Not Churned
115793,15793,1,2028-10-03,Competitor
115794,15794,0,,Not Churned
115795,15795,0,,Not Churned
115796,15796,0,,Not Churned
115797,15797,0,,Not Churned
115798,15798,0,,Not Churned
115799,15799,1,2030-12-01,Contract Expired
115800,15800,1,2025-09-27,Business Closure
115801,15801,0,,Not Churned
115802,15802,0,,Not Churned
115803,15803,0,,Not Churned
115804,15804,0,,Not Churned
115805,15805,1,2024-09-09,Contract Expired
115806,15806,1,2022-08-11,Competitor
115807,15807,0,,Not Churned
115808,15808,0,,Not Churned
115809,15809,1,2023-12-30,Business Closure
115810,15810,0,,Not Churned
115811,15811,1,2026-08-24,Business Closure
115812,15812,1,2026-06-03,Business Closure
115813,15813,0,,Not Churned
115814,15814,1,2023-07-27,Contract Expired
115815,15815,1,2028-08-15,Competitor
115816,15816,0,,Not Churned
115817,15817,0,,Not Churned
115818,15818,1,2027-06-06,Poor User Experience
115819,15819,0,,Not Churned
115820,15820,0,,Not Churned
115821,15821,0,,Not Churned
115822,15822,1,2028-10-18,Contract Expired
115823,15823,0,,Not Churned
115824,15824,0,,Not Churned
115825,15825,0,,Not Churned
115826,15826,0,,Not Churned
115827,15827,0,,Not Churned
115828,15828,0,,Not Churned
115829,15829,0,,Not Churned
115830,15830,0,,Not Churned
115831,15831,1,2026-12-25,Poor User Experience
115832,15832,1,2027-07-29,Contract Expired
115833,15833,0,,Not Churned
115834,15834,0,,Not Churned
115835,15835,0,,Not Churned
115836,15836,1,2028-12-21,Contract Expired
115837,15837,0,,Not Churned
115838,15838,0,,Not Churned
115839,15839,1,2027-11-12,Poor User Experience
115840,15840,0,,Not Churned
115841,15841,0,,Not Churned
115842,15842,1,2030-01-01,Poor User Experience
115843,15843,0,,Not Churned
115844,15844,0,,Not Churned
115845,15845,0,,Not Churned
115846,15846,0,,Not Churned
115847,15847,1,2027-05-03,Poor Support
115848,15848,0,,Not Churned
115849,15849,0,,Not Churned
115850,15850,0,,Not Churned
115851,15851,0,,Not Churned
115852,15852,0,,Not Churned
115853,15853,0,,Not Churned
115854,15854,0,,Not Churned
115855,15855,0,,Not Churned
115856,15856,0,,Not Churned
115857,15857,0,,Not Churned
115858,15858,0,,Not Churned
115859,15859,0,,Not Churned
115860,15860,0,,Not Churned
115861,15861,1,2028-01-21,Contract Expired
115862,15862,0,,Not Churned
115863,15863,0,,Not Churned
115864,15864,1,2025-04-04,Competitor
115865,15865,1,2029-05-28,Poor Support
115866,15866,0,,Not Churned
115867,15867,0,,Not Churned
115868,15868,1,2027-05-30,Business Closure
115869,15869,0,,Not Churned
115870,15870,0,,Not Churned
115871,15871,0,,Not Churned
115872,15872,1,2027-06-11,Business Closure
115873,15873,1,2025-04-03,Business Closure
115874,15874,1,2026-03-18,Poor Support
115875,15875,0,,Not Churned
115876,15876,0,,Not Churned
115877,15877,0,,Not Churned
115878,15878,0,,Not Churned
115879,15879,0,,Not Churned
115880,15880,0,,Not Churned
115881,15881,0,,Not Churned
115882,15882,0,,Not Churned
115883,15883,0,,Not Churned
115884,15884,0,,Not Churned
115885,15885,0,,Not Churned
115886,15886,0,,Not Churned
115887,15887,0,,Not Churned
115888,15888,0,,Not Churned
115889,15889,0,,Not Churned
115890,15890,0,,Not Churned
115891,15891,0,,Not Churned
115892,15892,1,2025-04-01,Competitor
115893,15893,0,,Not Churned
115894,15894,1,2023-06-04,Poor User Experience
115895,15895,1,2024-08-24,Competitor
115896,15896,0,,Not Churned
115897,15897,0,,Not Churned
115898,15898,0,,Not Churned
115899,15899,0,,Not Churned
115900,15900,1,2022-09-18,Competitor
115901,15901,1,2027-06-07,Competitor
115902,15902,1,2027-04-30,Business Closure
115903,15903,0,,Not Churned
115904,15904,0,,Not Churned
115905,15905,0,,Not Churned
115906,15906,0,,Not Churned
115907,15907,0,,Not Churned
115908,15908,0,,Not Churned
115909,15909,0,,Not Churned
115910,15910,0,,Not Churned
115911,15911,0,,Not Churned
115912,15912,1,2024-08-29,High Price
115913,15913,0,,Not Churned
115914,15914,0,,Not Churned
115915,15915,1,2027-12-19,Competitor
115916,15916,1,2028-08-22,Business Closure
115917,15917,1,2023-07-26,Business Closure
115918,15918,0,,Not Churned
115919,15919,0,,Not Churned
115920,15920,1,2027-11-24,Business Closure
115921,15921,1,2027-08-28,Poor User Experience
115922,15922,1,2029-01-15,Poor User Experience
115923,15923,0,,Not Churned
115924,15924,1,2030-01-24,Business Closure
115925,15925,1,2027-10-27,Business Closure
115926,15926,0,,Not Churned
115927,15927,0,,Not Churned
115928,15928,0,,Not Churned
115929,15929,0,,Not Churned
115930,15930,0,,Not Churned
115931,15931,1,2029-02-14,Contract Expired
115932,15932,0,,Not Churned
115933,15933,0,,Not Churned
115934,15934,0,,Not Churned
115935,15935,0,,Not Churned
115936,15936,1,2030-11-17,Contract Expired
115937,15937,1,2027-10-04,Business Closure
115938,15938,0,,Not Churned
115939,15939,0,,Not Churned
115940,15940,1,2024-12-31,Contract Expired
115941,15941,1,2025-01-01,Contract Expired
115942,15942,0,,Not Churned
115943,15943,1,2026-07-18,Competitor
115944,15944,1,2025-02-16,Poor User Experience
115945,15945,1,2026-11-25,Business Closure
115946,15946,0,,Not Churned
115947,15947,0,,Not Churned
115948,15948,0,,Not Churned
115949,15949,0,,Not Churned
115950,15950,0,,Not Churned
115951,15951,0,,Not Churned
115952,15952,0,,Not Churned
115953,15953,0,,Not Churned
115954,15954,1,2028-01-31,Contract Expired
115955,15955,0,,Not Churned
115956,15956,0,,Not Churned
115957,15957,0,,Not Churned
115958,15958,0,,Not Churned
115959,15959,0,,Not Churned
115960,15960,0,,Not Churned
115961,15961,0,,Not Churned
115962,15962,0,,Not Churned
115963,15963,0,,Not Churned
115964,15964,1,2025-12-02,Competitor
115965,15965,0,,Not Churned
115966,15966,0,,Not Churned
115967,15967,0,,Not Churned
115968,15968,0,,Not Churned
115969,15969,0,,Not Churned
115970,15970,1,2026-02-14,Poor User Experience
115971,15971,0,,Not Churned
115972,15972,0,,Not Churned
115973,15973,0,,Not Churned
115974,15974,1,2027-03-25,Contract Expired
115975,15975,0,,Not Churned
115976,15976,0,,Not Churned
115977,15977,0,,Not Churned
115978,15978,0,,Not Churned
115979,15979,0,,Not Churned
115980,15980,1,2029-02-20,Competitor
115981,15981,0,,Not Churned
115982,15982,0,,Not Churned
115983,15983,0,,Not Churned
115984,15984,0,,Not Churned
115985,15985,1,2029-11-21,Poor Support
115986,15986,0,,Not Churned
115987,15987,1,2025-08-12,Contract Expired
115988,15988,0,,Not Churned
115989,15989,1,2025-06-20,Competitor
115990,15990,1,2023-04-01,Competitor
115991,15991,0,,Not Churned
115992,15992,0,,Not Churned
115993,15993,0,,Not Churned
115994,15994,0,,Not Churned
115995,15995,0,,Not Churned
115996,15996,0,,Not Churned
115997,15997,1,2028-01-28,High Price
115998,15998,0,,Not Churned
115999,15999,0,,Not Churned
116000,16000,1,2028-10-28,Business Closure
116001,16001,1,2022-07-08,Missing Features
116002,16002,0,,Not Churned
116003,16003,1,2028-01-05,Contract Expired
116004,16004,1,2029-02-06,Poor User Experience
116005,16005,0,,Not Churned
116006,16006,1,2024-04-18,Competitor
116007,16007,1,2023-07-19,Contract Expired
116008,16008,0,,Not Churned
116009,16009,0,,Not Churned
116010,16010,1,2030-01-08,Business Closure
116011,16011,0,,Not Churned
116012,16012,1,2029-07-19,Competitor
116013,16013,0,,Not Churned
116014,16014,1,2025-03-02,Business Closure
116015,16015,1,2028-10-09,Missing Features
116016,16016,0,,Not Churned
116017,16017,1,2024-04-05,Contract Expired
116018,16018,0,,Not Churned
116019,16019,1,2026-04-28,Poor User Experience
116020,16020,0,,Not Churned
116021,16021,0,,Not Churned
116022,16022,1,2027-03-25,Poor Support
116023,16023,0,,Not Churned
116024,16024,0,,Not Churned
116025,16025,0,,Not Churned
116026,16026,0,,Not Churned
116027,16027,0,,Not Churned
116028,16028,0,,Not Churned
116029,16029,0,,Not Churned
116030,16030,0,,Not Churned
116031,16031,0,,Not Churned
116032,16032,1,2027-12-24,Contract Expired
116033,16033,0,,Not Churned
116034,16034,0,,Not Churned
116035,16035,0,,Not Churned
116036,16036,0,,Not Churned
116037,16037,0,,Not Churned
116038,16038,0,,Not Churned
116039,16039,1,2025-06-21,Contract Expired
116040,16040,0,,Not Churned
116041,16041,0,,Not Churned
116042,16042,0,,Not Churned
116043,16043,0,,Not Churned
116044,16044,0,,Not Churned
116045,16045,0,,Not Churned
116046,16046,0,,Not Churned
116047,16047,0,,Not Churned
116048,16048,0,,Not Churned
116049,16049,0,,Not Churned
116050,16050,1,2023-08-29,Business Closure
116051,16051,0,,Not Churned
116052,16052,0,,Not Churned
116053,16053,0,,Not Churned
116054,16054,0,,Not Churned
116055,16055,0,,Not Churned
116056,16056,0,,Not Churned
116057,16057,0,,Not Churned
116058,16058,0,,Not Churned
116059,16059,1,2025-07-20,Low Product Usage
116060,16060,0,,Not Churned
116061,16061,0,,Not Churned
116062,16062,0,,Not Churned
116063,16063,0,,Not Churned
116064,16064,0,,Not Churned
116065,16065,0,,Not Churned
116066,16066,0,,Not Churned
116067,16067,1,2025-08-15,Contract Expired
116068,16068,0,,Not Churned
116069,16069,0,,Not Churned
116070,16070,0,,Not Churned
116071,16071,0,,Not Churned
116072,16072,1,2024-03-15,Business Closure
116073,16073,0,,Not Churned
116074,16074,0,,Not Churned
116075,16075,0,,Not Churned
116076,16076,0,,Not Churned
116077,16077,0,,Not Churned
116078,16078,1,2029-03-09,Contract Expired
116079,16079,0,,Not Churned
116080,16080,0,,Not Churned
116081,16081,0,,Not Churned
116082,16082,0,,Not Churned
116083,16083,0,,Not Churned
116084,16084,1,2024-02-03,Poor User Experience
116085,16085,0,,Not Churned
116086,16086,0,,Not Churned
116087,16087,0,,Not Churned
116088,16088,0,,Not Churned
116089,16089,1,2028-12-18,Poor User Experience
116090,16090,0,,Not Churned
116091,16091,0,,Not Churned
116092,16092,1,2027-09-03,Low Product Usage
116093,16093,1,2024-10-05,Competitor
116094,16094,0,,Not Churned
116095,16095,0,,Not Churned
116096,16096,1,2025-04-13,Poor User Experience
116097,16097,1,2026-02-18,Competitor
116098,16098,0,,Not Churned
116099,16099,1,2026-11-12,Contract Expired
116100,16100,1,2027-04-16,Competitor
116101,16101,0,,Not Churned
116102,16102,1,2024-03-10,Business Closure
116103,16103,0,,Not Churned
116104,16104,1,2024-10-14,Contract Expired
116105,16105,0,,Not Churned
116106,16106,0,,Not Churned
116107,16107,1,2027-06-27,Contract Expired
116108,16108,0,,Not Churned
116109,16109,0,,Not Churned
116110,16110,0,,Not Churned
116111,16111,0,,Not Churned
116112,16112,1,2026-01-07,Low Product Usage
116113,16113,0,,Not Churned
116114,16114,0,,Not Churned
